vial,cross,female line,male line,food,month crossed,cross number,number weighed,weight 
8707,11074 x 11076,11074,11076,(F) Fat,02/12,6,1,1.02
8701,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,1.02
8707,11074 x 11076,11074,11076,(F) Fat,02/12,6,1,1.1
8701,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,1.12
8707,11074 x 11076,11074,11076,(F) Fat,02/12,6,1,1.19
8708,11074 x 11076,11074,11076,(F) Fat,02/12,6,1,1.2
8708,11074 x 11076,11074,11076,(F) Fat,02/12,6,1,1.2
8701,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,1.21
8707,11074 x 11076,11074,11076,(F) Fat,02/12,6,1,1.23
8701,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,1.24
8708,11074 x 11076,11074,11076,(F) Fat,02/12,6,1,1.26
8708,11074 x 11076,11074,11076,(F) Fat,02/12,6,1,1.28
8708,11074 x 11076,11074,11076,(F) Fat,02/12,6,1,1.33
8701,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,1.34
8700,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,1.41
8708,11074 x 11076,11074,11076,(F) Fat,02/12,6,1,1.42
8708,11074 x 11076,11074,11076,(F) Fat,02/12,6,1,1.43
8701,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,1.44
8707,11074 x 11076,11074,11076,(F) Fat,02/12,6,1,1.45
8700,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,1.46
8700,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,1.48
8708,11074 x 11076,11074,11076,(F) Fat,02/12,6,1,1.5
8700,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,1.5
8700,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,1.5
8708,11074 x 11076,11074,11076,(F) Fat,02/12,6,1,1.52
8700,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,1.54
8701,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,1.56
8700,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,1.59
8700,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,1.59
8700,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,1.59
8700,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,1.6
8700,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,1.62
8701,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,1.65
8708,11074 x 11076,11074,11076,(F) Fat,02/12,6,1,1.7
8701,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,1.71
8700,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,1.71
8708,11074 x 11076,11074,11076,(F) Fat,02/12,6,1,1.72
8700,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,1.74
8701,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,1.76
8701,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,1.77
8700,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,1.83
8700,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,2.14
8722,11076 x 11077,11076,11077,(F) Fat,02/12,6,1,0.56
8721,11076 x 11077,11076,11077,(F) Fat,02/12,6,1,0.63
8721,11076 x 11077,11076,11077,(F) Fat,02/12,6,1,0.67
8721,11076 x 11077,11076,11077,(F) Fat,02/12,6,1,0.72
8721,11076 x 11077,11076,11077,(F) Fat,02/12,6,1,0.82
8721,11076 x 11077,11076,11077,(F) Fat,02/12,6,1,0.84
8721,11076 x 11077,11076,11077,(F) Fat,02/12,6,1,0.85
8721,11076 x 11077,11076,11077,(F) Fat,02/12,6,1,0.9
8721,11076 x 11077,11076,11077,(F) Fat,02/12,6,1,0.9
8721,11076 x 11077,11076,11077,(F) Fat,02/12,6,1,0.9
8721,11076 x 11077,11076,11077,(F) Fat,02/12,6,1,0.99
8721,11076 x 11077,11076,11077,(F) Fat,02/12,6,1,1
8721,11076 x 11077,11076,11077,(F) Fat,02/12,6,1,1.03
8721,11076 x 11077,11076,11077,(F) Fat,02/12,6,1,1.06
8715,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.06
8715,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.3
8715,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.34
8715,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.42
8714,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.42
8714,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.43
8714,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.54
8714,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.54
8715,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.55
8722,11076 x 11077,11076,11077,(F) Fat,02/12,6,1,1.57
8715,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.57
8715,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.62
8714,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.63
8715,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.64
8714,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.65
8715,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.68
8714,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.68
8714,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.75
8715,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.77
8715,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.79
8715,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.8
8715,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.82
8714,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.83
8714,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.83
8714,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.85
8714,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.87
8714,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.89
8715,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.91
8715,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.96
8714,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,1.97
8714,11076 x 11077,11076,11077,(N) Normal,02/12,6,1,2.28
8729,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.32
8735,11077 x 11078,11077,11078,(F) Fat,02/12,6,1,1.36
8728,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.36
8728,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.38
8729,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.39
8729,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.44
8735,11077 x 11078,11077,11078,(F) Fat,02/12,6,1,1.48
8729,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.5
8732,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.51
8729,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.52
8732,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.57
8728,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.58
8728,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.6
8735,11077 x 11078,11077,11078,(F) Fat,02/12,6,1,1.61
8732,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.64
8735,11077 x 11078,11077,11078,(F) Fat,02/12,6,1,1.68
8729,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.68
8729,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.7
8732,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.71
8732,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.72
8732,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.72
8732,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.73
8729,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.73
8729,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.73
8729,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.76
8729,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.77
8729,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.78
8735,11077 x 11078,11077,11078,(F) Fat,02/12,6,1,1.8
8728,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.8
8735,11077 x 11078,11077,11078,(F) Fat,02/12,6,1,1.81
8735,11077 x 11078,11077,11078,(F) Fat,02/12,6,1,1.81
8729,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.82
8728,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.84
8728,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.85
8728,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.85
8728,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.86
8728,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.87
8729,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.88
8728,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.89
8732,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.91
8728,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,1.96
8729,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,2
8728,11077 x 11078,11077,11078,(N) Normal,02/12,6,1,2
8735,11077 x 11078,11077,11078,(F) Fat,02/12,6,1,2.14
8742,11078 x 11079,11078,11079,(N) Normal,02/12,6,1,0.78
8742,11078 x 11079,11078,11079,(N) Normal,02/12,6,1,1.43
8742,11078 x 11079,11078,11079,(N) Normal,02/12,6,1,1.46
8742,11078 x 11079,11078,11079,(N) Normal,02/12,6,1,1.46
8742,11078 x 11079,11078,11079,(N) Normal,02/12,6,1,1.54
8742,11078 x 11079,11078,11079,(N) Normal,02/12,6,1,1.63
8742,11078 x 11079,11078,11079,(N) Normal,02/12,6,1,1.65
8742,11078 x 11079,11078,11079,(N) Normal,02/12,6,1,1.79
8742,11078 x 11079,11078,11079,(N) Normal,02/12,6,1,1.89
8742,11078 x 11079,11078,11079,(N) Normal,02/12,6,1,2.02
14832,11078 x 11096,11078,11096,(N) Normal,07/12,27,3,3.72
14832,11078 x 11096,11078,11096,(N) Normal,07/12,27,3,3.74
14833,11078 x 11096,11078,11096,(N) Normal,07/12,27,1,1.25
14845,11078 x 11096,11078,11096,(F) Fat,07/12,27,3,3.87
14832,11078 x 11096,11078,11096,(N) Normal,07/12,27,3,3.96
14833,11078 x 11096,11078,11096,(N) Normal,07/12,27,3,4.42
14832,11078 x 11096,11078,11096,(N) Normal,07/12,27,3,4.42
14839,11078 x 11096,11078,11096,(F) Fat,07/12,27,3,4.44
14845,11078 x 11096,11078,11096,(F) Fat,07/12,27,2,3.2
14839,11078 x 11096,11078,11096,(F) Fat,07/12,27,3,4.82
14832,11078 x 11096,11078,11096,(N) Normal,07/12,27,3,4.86
14845,11078 x 11096,11078,11096,(F) Fat,07/12,27,3,4.91
14839,11078 x 11096,11078,11096,(F) Fat,07/12,27,3,4.96
14845,11078 x 11096,11078,11096,(F) Fat,07/12,27,3,5.13
14845,11078 x 11096,11078,11096,(F) Fat,07/12,27,2,3.62
14847,11079 x 11084,11079,11084,(N) Normal,07/12,27,2,1.98
14846,11079 x 11084,11079,11084,(N) Normal,07/12,27,3,3.38
14847,11079 x 11084,11079,11084,(N) Normal,07/12,27,3,3.39
14846,11079 x 11084,11079,11084,(N) Normal,07/12,27,3,3.39
14846,11079 x 11084,11079,11084,(N) Normal,07/12,27,3,3.56
14846,11079 x 11084,11079,11084,(N) Normal,07/12,27,3,3.85
14853,11079 x 11084,11079,11084,(F) Fat,07/12,27,3,3.9
14853,11079 x 11084,11079,11084,(F) Fat,07/12,27,2,2.66
14847,11079 x 11084,11079,11084,(N) Normal,07/12,27,3,4.07
14846,11079 x 11084,11079,11084,(N) Normal,07/12,27,3,4.73
8770,11081 x 11083,11081,11083,(N) Normal,03/12,7,1,1.16
8770,11081 x 11083,11081,11083,(N) Normal,03/12,7,1,1.43
8771,11081 x 11083,11081,11083,(N) Normal,03/12,7,1,1.45
8770,11081 x 11083,11081,11083,(N) Normal,03/12,7,1,1.95
8771,11081 x 11083,11081,11083,(N) Normal,03/12,7,1,2.22
14868,11084 x 11098,11084,11098,(F) Fat,07/12,27,3,3.29
14860,11084 x 11098,11084,11098,(N) Normal,07/12,27,1,1.27
14868,11084 x 11098,11084,11098,(F) Fat,07/12,27,3,4.25
14861,11084 x 11098,11084,11098,(N) Normal,07/12,27,2,2.87
14861,11084 x 11098,11084,11098,(N) Normal,07/12,27,2,2.91
14868,11084 x 11098,11084,11098,(F) Fat,07/12,27,3,4.51
14861,11084 x 11098,11084,11098,(N) Normal,07/12,27,3,4.56
14868,11084 x 11098,11084,11098,(F) Fat,07/12,27,3,4.6
14867,11084 x 11098,11084,11098,(F) Fat,07/12,27,1,1.68
14861,11084 x 11098,11084,11098,(N) Normal,07/12,27,2,3.38
14868,11084 x 11098,11084,11098,(F) Fat,07/12,27,3,5.16
14861,11084 x 11098,11084,11098,(N) Normal,07/12,27,2,3.5
8826,11086 x 11087,11086,11087,(N) Normal,03/12,7,1,0.7
8826,11086 x 11087,11086,11087,(N) Normal,03/12,7,1,0.88
8826,11086 x 11087,11086,11087,(N) Normal,03/12,7,1,0.93
8826,11086 x 11087,11086,11087,(N) Normal,03/12,7,1,1.05
8833,11086 x 11087,11086,11087,(F) Fat,03/12,7,1,1.17
8826,11086 x 11087,11086,11087,(N) Normal,03/12,7,1,1.21
8826,11086 x 11087,11086,11087,(N) Normal,03/12,7,1,1.22
8826,11086 x 11087,11086,11087,(N) Normal,03/12,7,1,1.44
8834,11086 x 11087,11086,11087,(F) Fat,03/12,7,1,1.47
8826,11086 x 11087,11086,11087,(N) Normal,03/12,7,1,1.47
8826,11086 x 11087,11086,11087,(N) Normal,03/12,7,1,1.56
8834,11086 x 11087,11086,11087,(F) Fat,03/12,7,1,1.71
8833,11086 x 11087,11086,11087,(F) Fat,03/12,7,1,1.71
8826,11086 x 11087,11086,11087,(N) Normal,03/12,7,1,1.74
8826,11086 x 11087,11086,11087,(N) Normal,03/12,7,1,1.79
8834,11086 x 11087,11086,11087,(F) Fat,03/12,7,1,1.85
8834,11086 x 11087,11086,11087,(F) Fat,03/12,7,1,1.88
8833,11086 x 11087,11086,11087,(F) Fat,03/12,7,1,1.9
8833,11086 x 11087,11086,11087,(F) Fat,03/12,7,1,1.93
8834,11086 x 11087,11086,11087,(F) Fat,03/12,7,1,1.94
8833,11086 x 11087,11086,11087,(F) Fat,03/12,7,1,1.94
8834,11086 x 11087,11086,11087,(F) Fat,03/12,7,1,1.99
8834,11086 x 11087,11086,11087,(F) Fat,03/12,7,1,1.99
8834,11086 x 11087,11086,11087,(F) Fat,03/12,7,1,2.21
14889,11087 x 11094,11087,11094,(N) Normal,07/12,27,3,2.9
14889,11087 x 11094,11087,11094,(N) Normal,07/12,27,3,3.4
14889,11087 x 11094,11087,11094,(N) Normal,07/12,27,1,1.15
14889,11087 x 11094,11087,11094,(N) Normal,07/12,27,3,3.91
14896,11087 x 11094,11087,11094,(F) Fat,07/12,27,3,4.18
14888,11087 x 11094,11087,11094,(N) Normal,07/12,27,3,4.5
14896,11087 x 11094,11087,11094,(F) Fat,07/12,27,1,1.52
14888,11087 x 11094,11087,11094,(N) Normal,07/12,27,3,4.57
14896,11087 x 11094,11087,11094,(F) Fat,07/12,27,3,4.7
14888,11087 x 11094,11087,11094,(N) Normal,07/12,27,3,4.76
14888,11087 x 11094,11087,11094,(N) Normal,07/12,27,3,5.09
14888,11087 x 11094,11087,11094,(N) Normal,07/12,27,3,5.58
8854,11089 x 11090,11089,11090,(N) Normal,03/12,7,1,0.95
8855,11089 x 11090,11089,11090,(N) Normal,03/12,7,1,1
8855,11089 x 11090,11089,11090,(N) Normal,03/12,7,1,1.04
8855,11089 x 11090,11089,11090,(N) Normal,03/12,7,1,1.14
8862,11089 x 11090,11089,11090,(F) Fat,03/12,7,1,1.23
8861,11089 x 11090,11089,11090,(F) Fat,03/12,7,1,1.25
8862,11089 x 11090,11089,11090,(F) Fat,03/12,7,1,1.26
8861,11089 x 11090,11089,11090,(F) Fat,03/12,7,1,1.44
8862,11089 x 11090,11089,11090,(F) Fat,03/12,7,1,1.7
8861,11089 x 11090,11089,11090,(F) Fat,03/12,7,1,1.74
8854,11089 x 11090,11089,11090,(N) Normal,03/12,7,1,1.75
8855,11089 x 11090,11089,11090,(N) Normal,03/12,7,1,1.85
8862,11089 x 11090,11089,11090,(F) Fat,03/12,7,1,1.95
8861,11089 x 11090,11089,11090,(F) Fat,03/12,7,1,2.02
8868,11090 x 11091,11090,11091,(N) Normal,03/12,7,1,0.98
8875,11090 x 11091,11090,11091,(F) Fat,03/12,7,1,1.11
8869,11090 x 11091,11090,11091,(N) Normal,03/12,7,1,1.43
8869,11090 x 11091,11090,11091,(N) Normal,03/12,7,1,1.44
8869,11090 x 11091,11090,11091,(N) Normal,03/12,7,1,1.46
8869,11090 x 11091,11090,11091,(N) Normal,03/12,7,1,1.58
8875,11090 x 11091,11090,11091,(F) Fat,03/12,7,1,1.66
8868,11090 x 11091,11090,11091,(N) Normal,03/12,7,1,1.78
8875,11090 x 11091,11090,11091,(F) Fat,03/12,7,1,1.89
8868,11090 x 11091,11090,11091,(N) Normal,03/12,7,1,2.03
8883,11091 x 11092,11091,11092,(N) Normal,03/12,7,1,0.82
8883,11091 x 11092,11091,11092,(N) Normal,03/12,7,1,0.83
8883,11091 x 11092,11091,11092,(N) Normal,03/12,7,1,0.95
8882,11091 x 11092,11091,11092,(N) Normal,03/12,7,1,1.09
8882,11091 x 11092,11091,11092,(N) Normal,03/12,7,1,1.16
8890,11091 x 11092,11091,11092,(F) Fat,03/12,7,1,1.37
8882,11091 x 11092,11091,11092,(N) Normal,03/12,7,1,1.37
8882,11091 x 11092,11091,11092,(N) Normal,03/12,7,1,1.38
8882,11091 x 11092,11091,11092,(N) Normal,03/12,7,1,1.38
8890,11091 x 11092,11091,11092,(F) Fat,03/12,7,1,1.41
8882,11091 x 11092,11091,11092,(N) Normal,03/12,7,1,1.42
8890,11091 x 11092,11091,11092,(F) Fat,03/12,7,1,1.44
8882,11091 x 11092,11091,11092,(N) Normal,03/12,7,1,1.44
8890,11091 x 11092,11091,11092,(F) Fat,03/12,7,1,1.48
8890,11091 x 11092,11091,11092,(F) Fat,03/12,7,1,1.51
8883,11091 x 11092,11091,11092,(N) Normal,03/12,7,1,1.51
8883,11091 x 11092,11091,11092,(N) Normal,03/12,7,1,1.51
8889,11091 x 11092,11091,11092,(F) Fat,03/12,7,1,1.54
8890,11091 x 11092,11091,11092,(F) Fat,03/12,7,1,1.56
8890,11091 x 11092,11091,11092,(F) Fat,03/12,7,1,1.57
8890,11091 x 11092,11091,11092,(F) Fat,03/12,7,1,1.58
8890,11091 x 11092,11091,11092,(F) Fat,03/12,7,1,1.59
8890,11091 x 11092,11091,11092,(F) Fat,03/12,7,1,1.61
8883,11091 x 11092,11091,11092,(N) Normal,03/12,7,1,1.64
8883,11091 x 11092,11091,11092,(N) Normal,03/12,7,1,1.67
8890,11091 x 11092,11091,11092,(F) Fat,03/12,7,1,1.68
8883,11091 x 11092,11091,11092,(N) Normal,03/12,7,1,1.68
8883,11091 x 11092,11091,11092,(N) Normal,03/12,7,1,1.69
8883,11091 x 11092,11091,11092,(N) Normal,03/12,7,1,1.7
8883,11091 x 11092,11091,11092,(N) Normal,03/12,7,1,1.73
8889,11091 x 11092,11091,11092,(F) Fat,03/12,7,1,1.74
8890,11091 x 11092,11091,11092,(F) Fat,03/12,7,1,1.78
8890,11091 x 11092,11091,11092,(F) Fat,03/12,7,1,1.83
8883,11091 x 11092,11091,11092,(N) Normal,03/12,7,1,1.84
8883,11091 x 11092,11091,11092,(N) Normal,03/12,7,1,1.85
8890,11091 x 11092,11091,11092,(F) Fat,03/12,7,1,1.92
8890,11091 x 11092,11091,11092,(F) Fat,03/12,7,1,1.95
8889,11091 x 11092,11091,11092,(F) Fat,03/12,7,1,1.99
8890,11091 x 11092,11091,11092,(F) Fat,03/12,7,1,2.06
8889,11091 x 11092,11091,11092,(F) Fat,03/12,7,1,2.06
8890,11091 x 11092,11091,11092,(F) Fat,03/12,7,1,2.14
8897,11092 x 11093,11092,11093,(N) Normal,03/12,7,1,0.98
8897,11092 x 11093,11092,11093,(N) Normal,03/12,7,1,1.01
8896,11092 x 11093,11092,11093,(N) Normal,03/12,7,1,1.1
8903,11092 x 11093,11092,11093,(F) Fat,03/12,7,1,1.16
8904,11092 x 11093,11092,11093,(F) Fat,03/12,7,1,1.21
8903,11092 x 11093,11092,11093,(F) Fat,03/12,7,1,1.34
8897,11092 x 11093,11092,11093,(N) Normal,03/12,7,1,1.37
8904,11092 x 11093,11092,11093,(F) Fat,03/12,7,1,1.43
8904,11092 x 11093,11092,11093,(F) Fat,03/12,7,1,1.49
8904,11092 x 11093,11092,11093,(F) Fat,03/12,7,1,1.5
8904,11092 x 11093,11092,11093,(F) Fat,03/12,7,1,1.59
8903,11092 x 11093,11092,11093,(F) Fat,03/12,7,1,1.59
8904,11092 x 11093,11092,11093,(F) Fat,03/12,7,1,1.61
8903,11092 x 11093,11092,11093,(F) Fat,03/12,7,1,1.63
8896,11092 x 11093,11092,11093,(N) Normal,03/12,7,1,1.63
8897,11092 x 11093,11092,11093,(N) Normal,03/12,7,1,1.67
8896,11092 x 11093,11092,11093,(N) Normal,03/12,7,1,1.68
8896,11092 x 11093,11092,11093,(N) Normal,03/12,7,1,1.7
8896,11092 x 11093,11092,11093,(N) Normal,03/12,7,1,1.7
8904,11092 x 11093,11092,11093,(F) Fat,03/12,7,1,1.72
8904,11092 x 11093,11092,11093,(F) Fat,03/12,7,1,1.74
8904,11092 x 11093,11092,11093,(F) Fat,03/12,7,1,1.74
8896,11092 x 11093,11092,11093,(N) Normal,03/12,7,1,1.75
8896,11092 x 11093,11092,11093,(N) Normal,03/12,7,1,1.78
8897,11092 x 11093,11092,11093,(N) Normal,03/12,7,1,1.84
8897,11092 x 11093,11092,11093,(N) Normal,03/12,7,1,1.9
8897,11092 x 11093,11092,11093,(N) Normal,03/12,7,1,2.04
8911,11093 x 11094,11093,11094,(N) Normal,03/12,7,1,0.45
8911,11093 x 11094,11093,11094,(N) Normal,03/12,7,1,0.51
8918,11093 x 11094,11093,11094,(F) Fat,03/12,7,1,0.64
8911,11093 x 11094,11093,11094,(N) Normal,03/12,7,1,0.75
8911,11093 x 11094,11093,11094,(N) Normal,03/12,7,1,0.93
8918,11093 x 11094,11093,11094,(F) Fat,03/12,7,1,0.94
8911,11093 x 11094,11093,11094,(N) Normal,03/12,7,1,1.12
8911,11093 x 11094,11093,11094,(N) Normal,03/12,7,1,1.14
8911,11093 x 11094,11093,11094,(N) Normal,03/12,7,1,1.31
8917,11093 x 11094,11093,11094,(F) Fat,03/12,7,1,1.38
8917,11093 x 11094,11093,11094,(F) Fat,03/12,7,1,1.39
8918,11093 x 11094,11093,11094,(F) Fat,03/12,7,1,1.4
8911,11093 x 11094,11093,11094,(N) Normal,03/12,7,1,1.41
8911,11093 x 11094,11093,11094,(N) Normal,03/12,7,1,1.47
8918,11093 x 11094,11093,11094,(F) Fat,03/12,7,1,1.48
8911,11093 x 11094,11093,11094,(N) Normal,03/12,7,1,1.49
8918,11093 x 11094,11093,11094,(F) Fat,03/12,7,1,1.5
8917,11093 x 11094,11093,11094,(F) Fat,03/12,7,1,1.51
8918,11093 x 11094,11093,11094,(F) Fat,03/12,7,1,1.53
8917,11093 x 11094,11093,11094,(F) Fat,03/12,7,1,1.55
8911,11093 x 11094,11093,11094,(N) Normal,03/12,7,1,1.55
8917,11093 x 11094,11093,11094,(F) Fat,03/12,7,1,1.56
8917,11093 x 11094,11093,11094,(F) Fat,03/12,7,1,1.63
8911,11093 x 11094,11093,11094,(N) Normal,03/12,7,1,1.63
8911,11093 x 11094,11093,11094,(N) Normal,03/12,7,1,1.65
8911,11093 x 11094,11093,11094,(N) Normal,03/12,7,1,1.68
8917,11093 x 11094,11093,11094,(F) Fat,03/12,7,1,1.72
8918,11093 x 11094,11093,11094,(F) Fat,03/12,7,1,1.73
8917,11093 x 11094,11093,11094,(F) Fat,03/12,7,1,1.76
8917,11093 x 11094,11093,11094,(F) Fat,03/12,7,1,1.79
8917,11093 x 11094,11093,11094,(F) Fat,03/12,7,1,1.82
8917,11093 x 11094,11093,11094,(F) Fat,03/12,7,1,1.85
8917,11093 x 11094,11093,11094,(F) Fat,03/12,7,1,1.86
8911,11093 x 11094,11093,11094,(N) Normal,03/12,7,1,1.87
8953,11096 x 11097,11096,11097,(N) Normal,03/12,7,1,0.35
8953,11096 x 11097,11096,11097,(N) Normal,03/12,7,1,0.44
8953,11096 x 11097,11096,11097,(N) Normal,03/12,7,1,0.48
8953,11096 x 11097,11096,11097,(N) Normal,03/12,7,1,0.56
8953,11096 x 11097,11096,11097,(N) Normal,03/12,7,1,0.6
8959,11096 x 11097,11096,11097,(F) Fat,03/12,7,1,0.65
8953,11096 x 11097,11096,11097,(N) Normal,03/12,7,1,0.67
8960,11096 x 11097,11096,11097,(F) Fat,03/12,7,1,0.79
8953,11096 x 11097,11096,11097,(N) Normal,03/12,7,1,0.79
8959,11096 x 11097,11096,11097,(F) Fat,03/12,7,1,0.81
8953,11096 x 11097,11096,11097,(N) Normal,03/12,7,1,0.82
8953,11096 x 11097,11096,11097,(N) Normal,03/12,7,1,0.84
8959,11096 x 11097,11096,11097,(F) Fat,03/12,7,1,0.85
8953,11096 x 11097,11096,11097,(N) Normal,03/12,7,1,0.85
8953,11096 x 11097,11096,11097,(N) Normal,03/12,7,1,0.96
8953,11096 x 11097,11096,11097,(N) Normal,03/12,7,1,0.98
8953,11096 x 11097,11096,11097,(N) Normal,03/12,7,1,1.09
8952,11096 x 11097,11096,11097,(N) Normal,03/12,7,1,1.13
8960,11096 x 11097,11096,11097,(F) Fat,03/12,7,1,1.14
8959,11096 x 11097,11096,11097,(F) Fat,03/12,7,1,1.15
8959,11096 x 11097,11096,11097,(F) Fat,03/12,7,1,1.19
8959,11096 x 11097,11096,11097,(F) Fat,03/12,7,1,1.25
8960,11096 x 11097,11096,11097,(F) Fat,03/12,7,1,1.27
8959,11096 x 11097,11096,11097,(F) Fat,03/12,7,1,1.29
8959,11096 x 11097,11096,11097,(F) Fat,03/12,7,1,1.33
8959,11096 x 11097,11096,11097,(F) Fat,03/12,7,1,1.34
8960,11096 x 11097,11096,11097,(F) Fat,03/12,7,1,1.38
8959,11096 x 11097,11096,11097,(F) Fat,03/12,7,1,1.38
8960,11096 x 11097,11096,11097,(F) Fat,03/12,7,1,1.39
8960,11096 x 11097,11096,11097,(F) Fat,03/12,7,1,1.4
8960,11096 x 11097,11096,11097,(F) Fat,03/12,7,1,1.43
8959,11096 x 11097,11096,11097,(F) Fat,03/12,7,1,1.45
8960,11096 x 11097,11096,11097,(F) Fat,03/12,7,1,1.46
8953,11096 x 11097,11096,11097,(N) Normal,03/12,7,1,1.47
8960,11096 x 11097,11096,11097,(F) Fat,03/12,7,1,1.48
8952,11096 x 11097,11096,11097,(N) Normal,03/12,7,1,1.56
8952,11096 x 11097,11096,11097,(N) Normal,03/12,7,1,1.7
14944,11097 x 11104,11097,11104,(N) Normal,07/12,27,3,4.14
14951,11097 x 11104,11097,11104,(F) Fat,07/12,27,3,4.2
14945,11097 x 11104,11097,11104,(N) Normal,07/12,27,3,4.39
14945,11097 x 11104,11097,11104,(N) Normal,07/12,27,3,4.43
14945,11097 x 11104,11097,11104,(N) Normal,07/12,27,3,4.6
